sample_id,run_id,group,severity,bad_name,ground_truth,equiv_step_entropy,equiv_step_gt_prob,equiv_step_confidence,probe_entropy,probe_gt_prob,probe_confidence
94,6,smell,moderate,val,model,0,0,0,0.14782440662384033,1.852180139394477e-05,0.9786686897277832
94,6,smell,mild,value1,model,0,0,0,0.07216395437717438,2.853276903636015e-08,0.9887735247612
94,6,control,none,,model,0,0,0,0.16170339286327362,2.3935804165375885e-06,0.9641867876052856
100,6,smell,severe,a1,additionalParams,0,0,0,0.10786189138889313,3.6070689368727926e-07,0.9840391278266907
100,6,smell,moderate,bar,additionalParams,0,0,0,0.14118781685829163,6.7101750822473605e-09,0.9774913787841797
100,6,smell,mild,value1,additionalParams,0,0,0,0.15052320063114166,1.3212317258037842e-06,0.9778634309768677
100,6,control,none,,additionalParams,0,0,0,0.05605475232005119,2.89841796383139e-07,0.990993857383728
102,6,smell,severe,xx,prevState,1,0,0,0.7807152271270752,3.3925601883311174e-07,0.9194213151931763
102,6,smell,moderate,val,prevState,0,0,0,0.3758915364742279,3.999966509127262e-07,0.9660458564758301
102,6,smell,mild,temp1,prevState,0,0,0,0.4712001383304596,7.118204914391413e-10,0.9372879266738892
102,6,control,none,,prevState,0,0,0,0.12316269427537918,4.2654914267359345e-08,0.9869931936264038
104,6,smell,severe,x,invocation,1,0,1,0.30397704243659973,2.5639572413638234e-05,0.9757990837097168
104,6,smell,moderate,val,invocation,1,0,1,0.1665078103542328,1.6993626559269615e-05,0.9861742258071899
104,6,smell,mild,temp1,invocation,1,0,1,0.10326243191957474,4.908824394078692e-06,0.9869253635406494
104,6,control,none,,invocation,1,0,1,0.07758308947086334,9.149483048531692e-06,0.9919692873954773
108,6,smell,severe,a,scale,0,0,0,0.7169548273086548,1.4292848391050939e-05,0.855772078037262
108,6,smell,moderate,bar,scale,0,0,0,1.0701241493225098,1.352649263708372e-07,0.7347550988197327
108,6,smell,mild,value1,scale,0,0,0,0.6165893077850342,3.152265151129541e-07,0.8639675378799438
108,6,control,none,,scale,0,0,0,0.6570870876312256,1.6418397308370913e-07,0.8593533039093018
111,6,smell,severe,x,additionalSettings,2,0,1,1.1276843547821045,1.869683359245755e-07,0.5320603251457214
111,6,smell,moderate,foo,additionalSettings,2,0,1,0.826574444770813,3.637454426552722e-08,0.689640998840332
111,6,smell,mild,item,additionalSettings,2,0,1,0.7795850038528442,1.2936506266214565e-07,0.7422067523002625
111,6,control,none,,additionalSettings,0,0,0,0.029899079352617264,9.013568414983908e-07,0.9959656000137329
123,6,smell,severe,xx,factory,0,1,0,0.6516733169555664,2.012085815294995e-06,0.749601423740387
123,6,smell,moderate,foo,factory,0,1,1,0.7268195152282715,5.837721914758731e-07,0.5299328565597534
123,6,smell,mild,myVar,factory,0,1,0,0.3551836311817169,9.921557619918531e-08,0.873070478439331
123,6,control,none,,factory,0,1,0,0.36994612216949463,5.526966333491146e-07,0.8805517554283142
126,6,smell,severe,a1,percentDelta,0,0,0,0.32663387060165405,5.988153191083256e-07,0.9297731518745422
126,6,smell,moderate,val,percentDelta,0,0,0,0.13812187314033508,1.1322413229208905e-07,0.9789837002754211
126,6,smell,mild,temp1,percentDelta,0,0,0,0.24819807708263397,9.427373015569174e-08,0.9492882490158081
126,6,control,none,,percentDelta,0,0,0,0.7137876749038696,5.163503686844706e-07,0.8783997297286987
127,6,smell,severe,xx,target,0,0,0,0.7580526471138,1.2852611064317898e-07,0.731654942035675
127,6,smell,moderate,val,target,0,0,0,0.9130523204803467,5.768570190411992e-07,0.7619141936302185
127,6,smell,mild,result1,target,0,0,0,0.32883918285369873,4.520029150967275e-08,0.9063864946365356
127,6,control,none,,target,0,0,0,0.4675891697406769,6.239548838493647e-06,0.8418927192687988
144,6,smell,severe,xx,unusedIterator,1,0,0,0.7088780403137207,2.6345467176724924e-06,0.9166461229324341
144,6,smell,moderate,tmp,unusedIterator,0,0,0,0.4660351574420929,6.582225182683032e-07,0.9340779185295105
144,6,smell,mild,item,unusedIterator,1,0,2,0.9528288841247559,1.6771458604125655e-06,0.8742799758911133
144,6,control,none,,unusedIterator,0,0,0,0.11217065155506134,1.267310998087634e-06,0.9794049859046936
145,6,smell,severe,xx,fieldName,1,1,1,3.566321611404419,3.870316504617222e-06,0.3242512047290802
145,6,smell,moderate,tmp,fieldName,1,1,1,4.568645477294922,1.609064929652959e-05,0.4342446029186249
145,6,smell,mild,temp1,fieldName,0,1,0,0.4424339234828949,3.581993812673545e-09,0.9116793274879456
145,6,control,none,,fieldName,0,1,0,0.11604692786931992,3.6860598129351274e-07,0.9834754467010498
149,6,smell,severe,xx,button,0,0,0,0.22057612240314484,9.599829127182602e-07,0.9797940850257874
149,6,smell,moderate,tmp,button,0,0,0,0.5286865830421448,1.204690420308907e-06,0.955707311630249
149,6,smell,mild,value1,button,0,0,0,0.18493451178073883,4.5247254831792816e-08,0.9802325963973999
149,6,control,none,,button,0,0,0,0.07739022374153137,2.558037408562086e-07,0.9930439591407776
155,6,smell,severe,a,lowerCaseArch,0,0,0,0.05467661842703819,6.050738221574647e-08,0.993776798248291
155,6,smell,moderate,foo,lowerCaseArch,0,0,2,0.43948280811309814,2.568271639802333e-08,0.9312778115272522
155,6,smell,mild,myVar,lowerCaseArch,0,0,2,0.4399833381175995,1.854427224556865e-07,0.8847208023071289
155,6,control,none,,lowerCaseArch,0,0,0,0.0593281164765358,1.6402460122540616e-07,0.9904806613922119
156,6,smell,severe,xx,programClassCounter,0,0,0,0.05557422712445259,2.307911728394174e-08,0.9938066005706787
156,6,smell,moderate,foo,programClassCounter,0,0,0,0.05118294805288315,5.049430651382636e-09,0.9936859011650085
156,6,smell,mild,temp1,programClassCounter,0,0,0,0.11948978900909424,1.0527119087555548e-07,0.9820994138717651
156,6,control,none,,programClassCounter,0,0,0,0.017861424013972282,1.6427373698372585e-07,0.9975963830947876
164,6,smell,severe,xx,answer,0,0,0,0.23333948850631714,1.838977823354071e-06,0.9511813521385193
164,6,smell,moderate,val,answer,0,0,0,0.17024050652980804,7.432366146531422e-06,0.9719836711883545
164,6,smell,mild,result1,answer,0,0,0,0.17096124589443207,1.4551497997672413e-06,0.9570006728172302
164,6,control,none,,answer,0,0,0,0.38515719771385193,2.4871695813999395e-07,0.8791275024414062
165,6,smell,severe,x,keygen,0,0,0,0.08640480786561966,3.552014504748513e-07,0.9893203973770142
165,6,smell,moderate,val,keygen,0,0,0,0.06017797067761421,1.0597436812531669e-06,0.992544412612915
165,6,smell,mild,temp1,keygen,0,0,0,0.0626043975353241,5.185929183859628e-07,0.9921458959579468
165,6,control,none,,keygen,0,0,0,0.015899691730737686,7.07449360204393e-08,0.9979555606842041
173,6,smell,severe,a,object,1,0,1,0.13546358048915863,1.1592521609316009e-08,0.9773547053337097
173,6,smell,moderate,data,object,1,0,1,0.3402314782142639,5.73662184422119e-08,0.9230607151985168
173,6,smell,mild,result1,object,0,0,0,0.06663187593221664,4.5704934281687315e-10,0.9890186786651611
173,6,control,none,,object,1,0,1,0.16036777198314667,1.0481236131454352e-05,0.9719762802124023
176,6,smell,severe,x,deletedProjects,0,0,0,0.5389583110809326,6.549070531036705e-05,0.9313665628433228
176,6,smell,moderate,data,deletedProjects,0,0,0,0.178923100233078,1.1947316124860663e-05,0.9777474999427795
176,6,smell,mild,item,deletedProjects,1,0,2,1.4177839756011963,0.0008640274754725397,0.8104577660560608
176,6,control,none,,deletedProjects,0,0,0,0.18148645758628845,6.5076160273846995e-06,0.9759175777435303
180,6,smell,severe,x,projects,1,0,1,0.32327786087989807,1.0352739536756417e-06,0.93979412317276
180,6,smell,moderate,bar,projects,1,0,1,0.5478378534317017,5.7187035054084845e-06,0.8743553161621094
180,6,smell,mild,myVar,projects,1,0,1,0.13993369042873383,3.0578948440052045e-07,0.9731760025024414
180,6,control,none,,projects,1,0,1,0.5441506505012512,6.775588190066628e-06,0.8588299751281738
183,6,smell,severe,a,player,0,0,0,7.080524665070698e-05,6.421695813996209e-11,0.9999961853027344
183,6,smell,moderate,foo,player,0,0,0,0.007919853553175926,1.7766973542165942e-05,0.9993308782577515
183,6,smell,mild,value1,player,0,0,0,0.0241333469748497,1.1602799077081727e-07,0.9970226287841797
183,6,control,none,,player,0,0,0,0.021779954433441162,4.605071879382194e-08,0.9971067309379578
201,6,smell,severe,x,onDisabledOs,0,0,1,0.6748455762863159,6.1017738062219e-07,0.8694987297058105
201,6,smell,moderate,data,onDisabledOs,0,0,1,0.5841023325920105,5.691524620488053e-07,0.8669367432594299
201,6,smell,mild,result1,onDisabledOs,0,0,0,0.18479786813259125,1.2383659431236538e-08,0.9645454287528992
201,6,control,none,,onDisabledOs,0,0,0,0.08530660718679428,1.1244517450122633e-06,0.9863700866699219
206,6,smell,severe,a1,currentState,1,0,1,0.4341828227043152,9.574384618460385e-10,0.933368980884552
206,6,smell,moderate,tmp,currentState,1,0,0,0.4262028634548187,1.7570457657711813e-06,0.9524175524711609
206,6,smell,mild,myVar,currentState,0,0,0,0.28663957118988037,1.4274993409557624e-09,0.9453491568565369
206,6,control,none,,currentState,0,0,0,0.23711608350276947,7.540269848504977e-07,0.9652794003486633
222,6,smell,severe,a1,cipher,0,0,0,0.6587715744972229,3.573750291252509e-07,0.8464089632034302
222,6,smell,moderate,data,cipher,0,0,1,1.2829625606536865,8.078422979451716e-06,0.7148454189300537
222,6,smell,mild,item,cipher,0,0,1,1.331572413444519,1.3562570302383392e-06,0.7128968238830566
222,6,control,none,,cipher,0,0,0,0.5263220071792603,4.890251830147463e-07,0.869161069393158
223,6,smell,severe,a,month,0,0,0,6.33096497040242e-05,4.914078519102638e-11,0.9999964237213135
223,6,smell,moderate,tmp,month,0,0,0,0.7735323309898376,2.3109943469989958e-07,0.8248719573020935
223,6,smell,mild,result1,month,0,0,0,0.5616603493690491,4.0003945400712837e-07,0.7405691146850586
223,6,control,none,,month,0,0,0,0.6028406023979187,2.2606927529977838e-07,0.8640071153640747
236,6,smell,severe,a,project,0,0,0,0.11564227938652039,0.0005462379194796085,0.9876213669776917
236,6,smell,moderate,val,project,1,0,1,0.9631273746490479,0.0002491001505404711,0.8956947922706604
236,6,smell,mild,myVar,project,1,0,1,1.194643497467041,1.0905844760600303e-07,0.8380637168884277
236,6,control,none,,project,0,0,0,0.16226398944854736,2.341053004784044e-06,0.9729625582695007
238,6,smell,severe,xx,contentType,0,0,0,0.15234053134918213,2.0928345634274592e-07,0.9876876473426819
238,6,smell,moderate,val,contentType,0,0,0,0.17238996922969818,1.5661942143196939e-07,0.9753919839859009
238,6,smell,mild,item,contentType,0,0,0,0.09115835279226303,2.3096401235989106e-08,0.9868112206459045
238,6,control,none,,contentType,0,0,0,0.04204164445400238,2.5345496368345266e-08,0.9937299489974976
242,6,smell,severe,xx,acceptHeaderValue,0,0,0,0.009953351691365242,1.3087391170785168e-09,0.9989238381385803
242,6,smell,moderate,foo,acceptHeaderValue,0,0,0,0.015597325749695301,2.2421082768175893e-09,0.9982149600982666
242,6,smell,mild,item,acceptHeaderValue,0,0,0,0.05461101979017258,7.824985459592426e-08,0.9921408891677856
242,6,control,none,,acceptHeaderValue,0,0,0,0.26285824179649353,9.343566986785845e-08,0.9708947539329529
243,6,smell,severe,a,aggProfileShardResult,2,0,2,0.43981853127479553,4.3498266677488573e-07,0.9109455347061157
243,6,smell,moderate,bar,aggProfileShardResult,2,0,2,0.22500935196876526,3.5299302680869005e-07,0.9625069499015808
243,6,smell,mild,value1,aggProfileShardResult,2,0,2,0.1901155561208725,1.588532665408593e-07,0.9703336358070374
243,6,control,none,,aggProfileShardResult,0,0,0,0.04344886168837547,2.2636082386284784e-07,0.9939560294151306
253,6,smell,severe,xx,linkOff,0,0,0,0.625007688999176,2.6007310225395486e-06,0.8925932049751282
253,6,smell,moderate,val,linkOff,2,0,2,1.6146942377090454,7.684539014007896e-06,0.6539413332939148
253,6,smell,mild,myVar,linkOff,0,0,0,0.5542209148406982,3.366185911701791e-05,0.8702417612075806
253,6,control,none,,linkOff,0,0,0,0.17026488482952118,9.680020594426963e-06,0.9706605076789856
254,6,smell,severe,xx,testInfo,0,0,0,0.14695192873477936,8.83971381426818e-07,0.9831768870353699
254,6,smell,moderate,tmp,testInfo,0,0,0,0.10310635715723038,5.419084345703595e-07,0.989851713180542
254,6,smell,mild,myVar,testInfo,0,0,0,0.08262381702661514,5.544783419964006e-06,0.9886438250541687
254,6,control,none,,testInfo,0,0,0,0.06505966186523438,1.3588995706470541e-08,0.9878338575363159
258,6,smell,severe,a,clazz,0,0,0,2.17686847463483e-05,2.4513650657975727e-12,0.9999988079071045
258,6,smell,moderate,foo,clazz,0,0,0,0.02611801028251648,1.6753183729179e-08,0.9976689219474792
258,6,smell,mild,item,clazz,0,0,0,0.14619316160678864,4.807886853086529e-07,0.9854716658592224
258,6,control,none,,clazz,0,0,0,0.14212553203105927,9.881640750109e-08,0.9719609618186951
262,6,smell,severe,a,details,0,0,0,0.00036970555083826184,1.4584763952107949e-10,0.9999788999557495
262,6,smell,moderate,bar,details,1,0,0,0.5775219202041626,2.022075750574004e-05,0.9428945183753967
262,6,smell,mild,result1,details,0,0,0,0.044678591191768646,1.1112359032949826e-07,0.9956642389297485
262,6,control,none,,details,0,0,0,0.2939789891242981,0.000604268629103899,0.9641661643981934
264,6,smell,severe,xx,request,0,0,0,0.4511653184890747,1.21698963084782e-06,0.9302933812141418
264,6,smell,moderate,data,request,0,0,0,0.17473654448986053,1.6460282949992688e-06,0.9647412896156311
264,6,smell,mild,item,request,0,0,0,0.0824289619922638,1.4865407820252585e-06,0.9872729182243347
264,6,control,none,,request,0,0,0,0.15833549201488495,1.83111314981943e-05,0.9675372838973999
267,6,smell,severe,a1,routingTable,0,0,0,0.14232884347438812,1.3316705320676192e-05,0.9853079319000244
267,6,smell,moderate,bar,routingTable,0,0,0,0.10483567416667938,4.376959736873687e-07,0.9911109209060669
267,6,smell,mild,value1,routingTable,0,0,0,0.06276684254407883,1.1688532755016467e-06,0.9928849339485168
267,6,control,none,,routingTable,0,0,0,0.08464711904525757,3.071051423830795e-06,0.9934083223342896
269,6,smell,severe,a1,actualList,0,0,0,0.06687772274017334,3.115801400888074e-06,0.990901529788971
269,6,smell,moderate,tmp,actualList,0,0,0,0.18820837140083313,4.41700898079489e-08,0.9714475274085999
269,6,smell,mild,result1,actualList,0,0,0,0.0991586223244667,2.330628677604807e-06,0.9845924377441406
269,6,control,none,,actualList,0,0,0,0.07635722309350967,8.876706289129288e-06,0.9883753061294556
271,6,smell,severe,x,service,1,0,1,0.26779597997665405,1.253934078704333e-05,0.9640235304832458
271,6,smell,moderate,tmp,service,1,0,1,0.584125280380249,5.589296961261425e-06,0.8955814838409424
271,6,smell,mild,item,service,1,0,1,1.1571393013000488,0.00015536251885350794,0.6330224275588989
271,6,control,none,,service,0,0,0,0.16164739429950714,1.6326466720784083e-05,0.9775331616401672
276,6,smell,severe,a,columnIndex,0,0,0,5.5319957027677447e-05,9.018050520746834e-13,0.9999970197677612
276,6,smell,moderate,data,columnIndex,0,0,0,0.05535103753209114,1.0516996695741909e-07,0.9938544034957886
276,6,smell,mild,result1,columnIndex,0,0,0,0.07733264565467834,5.607564617093885e-07,0.9868873357772827
276,6,control,none,,columnIndex,0,0,0,0.05129722133278847,5.19349470096131e-08,0.9923802614212036
279,6,smell,severe,a,sparseIndexMap,3,0,0,0.5675678253173828,5.737696255891933e-07,0.9141250252723694
279,6,smell,moderate,data,sparseIndexMap,3,0,0,0.4291779398918152,4.6381364882108755e-07,0.9160454273223877
279,6,smell,mild,temp1,sparseIndexMap,0,0,0,0.28257277607917786,4.230563410700938e-07,0.9527736902236938
279,6,control,none,,sparseIndexMap,0,0,0,0.13697993755340576,6.353652348911609e-06,0.962730884552002
289,6,smell,severe,xx,nonExistingTask,0,0,0,0.12882477045059204,5.4112845759846095e-08,0.9789676070213318
289,6,smell,moderate,bar,nonExistingTask,0,0,0,0.607915997505188,3.13261558915201e-08,0.811801016330719
289,6,smell,mild,myVar,nonExistingTask,0,0,0,0.12897567451000214,1.5390957397443117e-09,0.9748743772506714
289,6,control,none,,nonExistingTask,0,0,0,0.15058325231075287,1.8006055421126987e-05,0.9693253040313721
301,6,smell,severe,xx,chain,0,0,0,0.20321543514728546,3.2541408927500015e-06,0.9817734360694885
301,6,smell,moderate,tmp,chain,0,0,0,0.08515401929616928,4.79859977531305e-07,0.989348292350769
301,6,smell,mild,myVar,chain,0,0,0,0.03067323938012123,6.116883355389291e-08,0.9957032203674316
301,6,control,none,,chain,0,0,0,0.0431673601269722,5.039664330297455e-08,0.9935545921325684
304,6,smell,severe,x,reader,1,0,0,0.942717969417572,2.4130273232003674e-05,0.87630295753479
304,6,smell,moderate,val,reader,1,0,1,1.1177432537078857,1.539205368317198e-05,0.8132967948913574
304,6,smell,mild,value1,reader,0,0,0,0.47929859161376953,8.537877533854044e-07,0.9331446886062622
304,6,control,none,,reader,0,0,0,0.11419642716646194,5.280935511109419e-07,0.9836428761482239
305,6,smell,severe,a,found,0,0,0,0.00036814407212659717,1.0123833993347375e-09,0.9999790191650391
305,6,smell,moderate,data,found,0,0,0,0.29950785636901855,2.2307440303848125e-06,0.9565469622612
305,6,smell,mild,item,found,0,0,0,0.16506759822368622,2.880841293517733e-06,0.9772105813026428
305,6,control,none,,found,0,0,0,0.1314726173877716,4.265817096893443e-06,0.9790948033332825
309,6,smell,severe,a1,error,0,0,0,0.3023797869682312,2.492308510682051e-07,0.9188195466995239
309,6,smell,moderate,bar,error,0,0,0,0.31380990147590637,1.9690512544912053e-06,0.9419211745262146
309,6,smell,mild,temp1,error,0,0,0,0.2772526443004608,9.173092621495016e-06,0.9441941976547241
309,6,control,none,,error,0,0,0,0.40052521228790283,2.421974613753264e-06,0.88831627368927
312,6,smell,severe,a1,authnState,0,0,0,0.049108728766441345,2.0876400998459665e-06,0.9939622282981873
312,6,smell,moderate,bar,authnState,0,0,0,0.07327941805124283,4.230120254078429e-08,0.9903464913368225
312,6,smell,mild,item,authnState,0,0,0,0.02845689468085766,1.885048561689473e-09,0.9966309666633606
312,6,control,none,,authnState,0,0,0,0.18083970248699188,3.6121919957129066e-05,0.9414217472076416
314,6,smell,severe,a,instance,0,0,0,0.1392103135585785,3.8732562046561725e-08,0.975706934928894
314,6,smell,moderate,bar,instance,0,0,0,0.12620799243450165,1.5445813517089846e-07,0.984743595123291
314,6,smell,mild,result1,instance,0,0,0,0.09732422977685928,4.6794190744492425e-09,0.9816848635673523
314,6,control,none,,instance,0,0,0,0.1942533701658249,7.1548642566199305e-09,0.9564412832260132
318,6,smell,severe,a,atlasFilename,1,0,2,1.522567629814148,2.2307233393803472e-07,0.428690642118454
318,6,smell,moderate,val,atlasFilename,1,0,1,1.5252937078475952,2.2161276547194575e-07,0.5057517886161804
318,6,smell,mild,temp1,atlasFilename,0,0,0,0.8492265343666077,8.485776437083814e-08,0.8111131191253662
318,6,control,none,,atlasFilename,0,0,0,0.7857874035835266,1.7701548813420231e-06,0.7745528817176819
324,6,smell,severe,x,client,0,0,0,0.08003003895282745,2.813554965541698e-05,0.9903203845024109
324,6,smell,moderate,foo,client,0,0,0,0.0977838858962059,1.0309693607268855e-05,0.9864171743392944
324,6,smell,mild,item,client,0,0,0,0.05163836106657982,1.2137299563619308e-05,0.9932953715324402
324,6,control,none,,client,0,0,0,0.01909857802093029,3.2491570323145424e-07,0.9978023171424866
328,6,smell,severe,a1,seekPoint,0,0,0,0.12884575128555298,2.1654148696370612e-07,0.9763767123222351
328,6,smell,moderate,tmp,seekPoint,0,0,0,0.347663015127182,2.4304446455403195e-08,0.9272099137306213
328,6,smell,mild,temp1,seekPoint,0,0,0,0.15562792122364044,1.905569416704722e-07,0.9690893292427063
328,6,control,none,,seekPoint,0,0,0,0.12149498611688614,1.30049736624116e-06,0.9765346050262451
344,6,smell,severe,a,event,1,1,1,0.29009905457496643,8.833086212689523e-06,0.9727470874786377
344,6,smell,moderate,tmp,event,1,1,1,0.4725828468799591,2.7381851396057755e-05,0.9488494396209717
344,6,smell,mild,result1,event,1,1,1,0.13422220945358276,1.5474317933694692e-06,0.9853858947753906
344,6,control,none,,event,1,1,1,0.34018853306770325,1.3817933904647361e-05,0.9672548770904541
346,6,smell,severe,xx,searchProfileQueryPhaseResult,0,0,0,0.3192194998264313,1.2634799873012525e-07,0.9697564840316772
346,6,smell,moderate,val,searchProfileQueryPhaseResult,5,0,4,0.8551852107048035,1.0966810748413991e-07,0.8735567331314087
346,6,smell,mild,temp1,searchProfileQueryPhaseResult,0,0,0,0.27153465151786804,9.965021652291739e-08,0.9621500968933105
346,6,control,none,,searchProfileQueryPhaseResult,0,0,0,0.04876132309436798,1.0771676550724862e-07,0.9933838844299316
354,6,smell,severe,xx,tableName,0,0,1,0.7960805296897888,5.356802375899861e-06,0.6279666423797607
354,6,smell,moderate,val,tableName,0,0,0,0.6734253168106079,1.8091220681526465e-06,0.6899705529212952
354,6,smell,mild,result1,tableName,0,0,0,0.2860632538795471,2.3374936063191853e-05,0.908647358417511
354,6,control,none,,tableName,0,0,0,0.5714781284332275,3.0087710456427885e-07,0.7541311383247375
358,6,smell,severe,xx,response,0,0,0,0.5969797372817993,2.4419838950962003e-07,0.8564388751983643
358,6,smell,moderate,foo,response,0,0,0,0.3691827058792114,2.2277956190919213e-07,0.9045785069465637
358,6,smell,mild,item,response,0,0,0,0.3069368302822113,2.3551393724119407e-07,0.9323103427886963
358,6,control,none,,response,0,0,1,0.5296777486801147,1.5733020575225964e-07,0.7965868711471558
362,6,smell,severe,a1,valueString,1,2,1,0.39673709869384766,7.710921067882737e-06,0.7540439963340759
362,6,smell,moderate,data,valueString,1,2,0,0.7694131135940552,4.3047060671597137e-07,0.5126549005508423
362,6,smell,mild,temp1,valueString,1,2,1,0.4967062473297119,7.777679911669111e-06,0.7471650838851929
362,6,control,none,,valueString,1,2,1,0.43066927790641785,3.349316983758399e-07,0.7579400539398193
363,6,smell,severe,xx,source,0,0,0,0.04559734836220741,8.20747203533756e-09,0.994101345539093
363,6,smell,moderate,data,source,1,0,1,0.1145121306180954,2.0855995899182744e-06,0.9822059869766235
363,6,smell,mild,temp1,source,0,0,0,0.04881572723388672,3.818159299839863e-08,0.9932610392570496
363,6,control,none,,source,1,0,1,0.08630929887294769,2.5433624273318856e-07,0.9873470067977905
366,6,smell,severe,a1,onthrowMethod,0,0,0,0.6748995780944824,6.933326357483338e-08,0.8469945788383484
366,6,smell,moderate,data,onthrowMethod,0,0,0,1.0271050930023193,3.679920439481066e-07,0.8203558921813965
366,6,smell,mild,result1,onthrowMethod,0,0,0,0.4824862480163574,1.3088860773002864e-07,0.9088274836540222
366,6,control,none,,onthrowMethod,0,0,0,0.40669047832489014,2.199061364498156e-07,0.875870406627655
372,6,smell,severe,x,equal,1,1,1,0.16741862893104553,0.00012534639972727746,0.9844428896903992
372,6,smell,moderate,tmp,equal,1,1,1,0.06849482655525208,8.972168143372983e-05,0.9937216639518738
372,6,smell,mild,temp1,equal,1,1,1,0.1494884490966797,1.5522326066275127e-05,0.98358553647995
372,6,control,none,,equal,1,1,1,0.08909371495246887,7.833650670363568e-06,0.9929431080818176
377,6,smell,severe,x,listener,0,0,1,1.464884638786316,1.7469646991230547e-06,0.4473089873790741
377,6,smell,moderate,bar,listener,0,0,0,1.4173628091812134,2.683953198356903e-06,0.5500472784042358
377,6,smell,mild,value1,listener,0,0,0,0.38911426067352295,7.621506981081438e-09,0.845626950263977
377,6,control,none,,listener,0,0,0,0.6839122772216797,3.930846332877991e-07,0.7208199501037598
379,6,smell,severe,xx,vPath,1,2,1,3.2889482975006104,1.3947845218353905e-05,0.547681987285614
379,6,smell,moderate,data,vPath,2,2,2,0.5295155644416809,1.3114902230881853e-06,0.9491778612136841
379,6,smell,mild,item,vPath,2,2,2,1.215038537979126,3.6342460134619614e-06,0.8606142997741699
379,6,control,none,,vPath,2,2,0,0.399789959192276,2.5962140142610224e-05,0.956975519657135
380,6,smell,severe,a,webSocketClient,0,0,0,5.538288314710371e-05,9.490660340949475e-11,0.9999971389770508
380,6,smell,moderate,val,webSocketClient,1,0,1,0.3191758692264557,1.0467266520208796e-07,0.9521902799606323
380,6,smell,mild,item,webSocketClient,1,0,0,0.2260579764842987,1.4582833784970717e-07,0.9705443382263184
380,6,control,none,,webSocketClient,0,0,0,0.03731939196586609,9.554333379087805e-08,0.9934913516044617
381,6,smell,severe,a1,toBeReturned,0,0,0,0.04657929018139839,2.5321811869538635e-09,0.9935925006866455
381,6,smell,moderate,data,toBeReturned,0,0,0,0.08634935319423676,2.6547593012793413e-09,0.9875413775444031
381,6,smell,mild,myVar,toBeReturned,0,0,0,0.033524367958307266,1.1904146800245652e-09,0.9953073859214783
381,6,control,none,,toBeReturned,0,0,0,0.0720258504152298,2.1258574493347265e-08,0.9879016876220703
382,6,smell,severe,x,array,0,0,0,0.19602070748806,4.994112146050611e-08,0.9542819857597351
382,6,smell,moderate,bar,array,0,0,0,0.12431013584136963,3.435945643559535e-07,0.9758673906326294
382,6,smell,mild,result1,array,0,0,0,0.16062626242637634,6.980307716730749e-06,0.9716794490814209
382,6,control,none,,array,0,0,0,0.22806903719902039,8.793703898390959e-08,0.9425703287124634
387,6,smell,severe,xx,unstubbedIterator,0,0,0,0.23416750133037567,1.0935208649698325e-07,0.9717146754264832
387,6,smell,moderate,bar,unstubbedIterator,0,0,0,0.19416239857673645,2.8141052155206125e-08,0.9736908674240112
387,6,smell,mild,myVar,unstubbedIterator,0,0,2,0.3605087101459503,1.3771760912217879e-08,0.9063228368759155
387,6,control,none,,unstubbedIterator,0,0,0,0.11343333125114441,1.2999778871147782e-06,0.9784330725669861
396,6,smell,severe,xx,secretSettings,0,0,0,0.27194416522979736,2.9441287097142776e-06,0.9679521322250366
396,6,smell,moderate,data,secretSettings,0,0,0,0.4302525520324707,8.166334737325087e-06,0.9134831428527832
396,6,smell,mild,temp1,secretSettings,0,0,0,0.24970470368862152,2.2154026648735226e-06,0.9567424058914185
396,6,control,none,,secretSettings,0,0,0,0.04807301610708237,2.2924042131222677e-07,0.9930456280708313
397,6,smell,severe,x,positionCount,0,0,0,0.4670039713382721,1.3692263678422023e-07,0.8763631582260132
397,6,smell,moderate,data,positionCount,0,0,1,0.8567867875099182,2.866083264052577e-07,0.5024816989898682
397,6,smell,mild,value1,positionCount,0,0,0,0.12094022333621979,1.087122158627274e-06,0.978533148765564
397,6,control,none,,positionCount,0,0,0,0.08414414525032043,9.382197596607966e-07,0.9863804578781128
398,6,smell,severe,a,elements,0,0,0,7.176696817623451e-05,5.834739375681908e-12,0.9999959468841553
398,6,smell,moderate,val,elements,0,0,1,0.7135334014892578,3.238646328895811e-08,0.6587571501731873
398,6,smell,mild,value1,elements,0,0,0,0.3006541132926941,6.885127135092262e-09,0.8972278833389282
398,6,control,none,,elements,0,0,1,0.7043291330337524,4.476700269151479e-06,0.6738488674163818
399,6,smell,severe,a1,classVisitor,0,0,0,0.26038283109664917,5.212921280417504e-06,0.9555875062942505
399,6,smell,moderate,val,classVisitor,0,0,0,0.2660491168498993,2.0152733668510336e-06,0.956529974937439
399,6,smell,mild,value1,classVisitor,0,0,0,0.2792109549045563,3.846088276304727e-06,0.9475811123847961
399,6,control,none,,classVisitor,0,0,0,0.11924652010202408,7.957400519204016e-07,0.9810457229614258
406,6,smell,severe,a1,context,0,0,0,0.13731347024440765,7.728984741106615e-08,0.9742532968521118
406,6,smell,moderate,bar,context,0,0,0,0.14928413927555084,5.931375994805421e-07,0.9826258420944214
406,6,smell,mild,item,context,0,0,0,0.35345086455345154,8.423100553045515e-06,0.9422048330307007
406,6,control,none,,context,0,0,0,0.1896347552537918,1.0806258643469846e-07,0.9602560997009277
